,Condition,genes,Method,replicate,time_s,mem_gb
1034,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),35,206.38,3.081196
1035,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),36,145.67999999999998,2.296668
1036,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),37,78.48,2.158432
1037,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),38,117.37,1.7238
1038,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),39,120.3,3.168816
1039,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),40,151.57,2.7182
1040,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),41,233.32999999999998,3.053124
1041,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),42,171.69,2.554
1042,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),43,89.13000000000001,2.76692
1043,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),44,295.41999999999996,4.107608
1044,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),45,35.22,1.261644
1045,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),46,136.32999999999998,2.870232
1046,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),47,125.24000000000001,3.232528
1047,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),48,122.50999999999999,2.585856
1048,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),49,111.17,3.070148
1049,fasttree_genetrees_400_non,1000,TreePL+Concat(RAxML),50,260.04999999999995,3.386044
1050,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),1,50.47,1.555988
1051,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),2,58.93,1.643268
1052,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),3,30.009999999999998,1.020528
1053,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),4,50.8,1.468084
1054,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),5,74.33,1.507824
1055,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),6,31.65,1.099136
1056,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),7,30.1,1.073716
1057,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),8,24.55,0.73536
1058,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),9,64.7,2.005644
1059,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),10,43.8,1.795148
1060,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),11,78.0,1.72162
1061,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),12,54.64,1.419508
1062,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),13,84.55999999999999,1.623092
1063,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),14,61.3,1.439392
1064,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),15,53.27,1.41164
1065,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),16,47.129999999999995,1.756704
1066,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),17,28.65,0.930744
1067,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),18,61.89,1.655964
1068,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),19,27.33,0.818532
1069,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),20,41.46,1.52984
1070,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),21,35.769999999999996,1.14488
1071,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),22,46.94,1.084464
1072,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),23,56.59,1.407092
1073,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),24,75.81,1.668684
1074,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),25,29.439999999999998,0.968132
1075,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),26,46.339999999999996,1.600192
1076,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),27,48.870000000000005,1.423088
1077,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),28,80.96000000000001,1.741004
1078,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),29,55.76,1.431964
1079,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),30,30.85,1.266368
1080,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),31,54.11,1.423944
1081,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),32,29.38,0.98018
1082,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),33,57.52,1.53308
1083,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),34,41.81,1.356008
1084,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),35,70.32,1.579032
1085,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),36,44.72,1.176472
1086,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),37,33.17,1.101
1087,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),38,26.66,0.9122
1088,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),39,45.92,1.594804
1089,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),40,58.79,1.407688
1090,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),41,48.47,1.555992
1091,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),42,41.72,1.312696
1092,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),43,46.91,1.400452
1093,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),44,74.27,2.075072
1094,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),45,20.380000000000003,0.668012
1095,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),46,44.34,1.485852
1096,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),47,38.37,1.626452
1097,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),48,39.510000000000005,1.300044
1098,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),49,50.769999999999996,1.549984
1099,fasttree_genetrees_400_non,500,TreePL+Concat(RAxML),50,67.08,1.7286
1100,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),1,25.729999999999997,0.62688
1101,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),2,27.82,0.676228
1102,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),3,20.97,0.415096
1103,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),4,22.83,0.593252
1104,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),5,26.31,0.613384
1105,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),6,21.64,0.4692
1106,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),7,20.63,0.450988
1107,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),8,19.53,0.314316
1108,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),9,30.240000000000002,0.820152
1109,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),10,27.47,0.736736
1110,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),11,25.98,0.703992
1111,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),12,21.43,0.586372
1112,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),13,26.65,0.685648
1113,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),14,23.91,0.601196
1114,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),15,25.27,0.58026
1115,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),16,28.43,0.715568
1116,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),17,19.25,0.405364
1117,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),18,26.46,0.682928
1118,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),19,18.85,0.350528
1119,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),20,31.439999999999998,0.634792
1120,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),21,22.25,0.488452
1121,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),22,21.68,0.456548
1122,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),23,23.990000000000002,0.582292
1123,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),24,27.04,0.673564
1124,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),25,20.91,0.401696
1125,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),26,24.1,0.655064
1126,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),27,25.4,0.5918
1127,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),28,29.16,0.730884
1128,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),29,27.54,0.595604
1129,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),30,19.88,0.534892
1130,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),31,20.07,0.599672
1131,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),32,16.810000000000002,0.409836
1132,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),33,24.86,0.620528
1133,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),34,22.25,0.550072
1134,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),35,26.32,0.644868
1135,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),36,19.87,0.498376
1136,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),37,19.35,0.46294
1137,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),38,18.63,0.38896
1138,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),39,28.189999999999998,0.656144
1139,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),40,28.35,0.583456
1140,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),41,32.35,0.641864
1141,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),42,18.91,0.543688
1142,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),43,25.939999999999998,0.593132
1143,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),44,29.990000000000002,0.858744
1144,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),45,16.98,0.290288
1145,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),46,25.16,0.608896
1146,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),47,25.200000000000003,0.660588
1147,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),48,20.200000000000003,0.539796
1148,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),49,26.22,0.62658
1149,fasttree_genetrees_400_non,200,TreePL+Concat(RAxML),50,28.229999999999997,0.704332
1150,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),1,21.39,0.174304
1151,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),2,17.3,0.184368
1152,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),3,16.4,0.11264
1153,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),4,18.44,0.1546
1154,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),5,18.910000000000004,0.16846
1155,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),6,16.4,0.13708
1156,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),7,15.89,0.122476
1157,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),8,17.61,0.092384
1158,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),9,19.05,0.226072
1159,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),10,17.32,0.192668
1160,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),11,21.08,0.181352
1161,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),12,17.38,0.150332
1162,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),13,18.6,0.176888
1163,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),14,16.189999999999998,0.15632
1164,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),15,18.64,0.154684
1165,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),16,19.380000000000003,0.188136
1166,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),17,16.23,0.116476
1167,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),18,17.79,0.182892
1168,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),19,16.96,0.101756
1169,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),20,23.310000000000002,0.169828
1170,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),21,21.67,0.136076
1171,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),22,17.79,0.11698
1172,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),23,16.72,0.160504
1173,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),24,17.66,0.177792
1174,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),25,17.860000000000003,0.108696
1175,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),26,18.11,0.175448
1176,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),27,20.650000000000002,0.150764
1177,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),28,17.68,0.196184
1178,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),29,17.23,0.161408
1179,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),30,15.549999999999999,0.145488
1180,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),31,17.69,0.161176
1181,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),32,12.170000000000002,0.107004
1182,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),33,24.89,0.173156
1183,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),34,17.35,0.142604
1184,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),35,18.13,0.172824
1185,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),36,14.68,0.147996
1186,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),37,20.1,0.127484
1187,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),38,18.330000000000002,0.107716
1188,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),39,17.79,0.176688
1189,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),40,16.54,0.147896
1190,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),41,19.55,0.170364
1191,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),42,15.93,0.152676
1192,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),43,21.880000000000003,0.160892
1193,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),44,19.09,0.216628
1194,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),45,14.100000000000001,0.084936
1195,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),46,18.09,0.165004
1196,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),47,18.25,0.180148
1197,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),48,18.130000000000003,0.148892
1198,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),49,19.91,0.16048
1199,fasttree_genetrees_400_non,50,TreePL+Concat(RAxML),50,18.75,0.183896
1200,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,1,39.56,0.26206
1201,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,2,43.730000000000004,0.262208
1202,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,3,58.77,0.262168
1203,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,4,52.39,0.263004
1204,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,5,55.96,0.262096
1205,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,6,40.47,0.262644
1206,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,7,48.040000000000006,0.264708
1207,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,8,48.23,0.260236
1208,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,9,41.86,0.260724
1209,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,10,57.53,0.262148
1210,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,11,51.2,0.262144
1211,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,12,38.04,0.262104
1212,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,13,50.02,0.262128
1213,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,14,50.75,0.262172
1214,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,15,56.44,0.262116
1215,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,16,48.56,0.262132
1216,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,17,49.89,0.261964
1217,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,18,54.61,0.262144
1218,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,19,38.489999999999995,0.261836
1219,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,20,54.08,0.262128
1220,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,21,45.46,0.26192
1221,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,22,55.43,0.260512
1222,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,23,53.38,0.262116
1223,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,24,137.4,0.262124
1224,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,25,59.769999999999996,0.262964
1225,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,26,34.36,0.262012
1226,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,27,44.6,0.260648
1227,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,28,45.239999999999995,0.262144
1228,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,29,47.0,0.262108
1229,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,30,45.45,0.260628
1230,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,31,45.32,0.262068
1231,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,32,41.45,0.264268
1232,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,33,35.36,0.260668
1233,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,34,46.510000000000005,0.26226
1234,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,35,39.51,0.262108
1235,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,36,38.04,0.260536
1236,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,37,33.57,0.262044
1237,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,38,41.34,0.264252
1238,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,39,42.12,0.260692
1239,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,40,169.0,0.262196
1240,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,41,46.870000000000005,0.262236
1241,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,42,46.84,0.260612
1242,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,43,42.83,0.260652
1243,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,44,43.370000000000005,0.262152
1244,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,45,42.790000000000006,0.260212
1245,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,46,40.88,0.262104
1246,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,47,44.92,0.262136
1247,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,48,48.82,0.26192
1248,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,49,45.3,0.262076
1249,fasttree_genetrees_200_non,1000,TreePL+CASTLES-Pro,50,45.69,0.262144
1250,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,1,23.96,0.131368
1251,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,2,21.8,0.131408
1252,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,3,26.310000000000002,0.132048
1253,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,4,26.380000000000003,0.1334
1254,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,5,25.990000000000002,0.131388
1255,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,6,24.56,0.132384
1256,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,7,27.630000000000003,0.132324
1257,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,8,28.6,0.131172
1258,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,9,24.759999999999998,0.131456
1259,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,10,25.13,0.131416
1260,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,11,26.63,0.132136
1261,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,12,21.88,0.132112
1262,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,13,25.19,0.131412
1263,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,14,22.95,0.131364
1264,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,15,25.47,0.131396
1265,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,16,25.380000000000003,0.131408
1266,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,17,24.28,0.132044
1267,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,18,26.16,0.131416
1268,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,19,21.880000000000003,0.131984
1269,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,20,26.05,0.132128
1270,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,21,25.15,0.131308
1271,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,22,28.119999999999997,0.131316
1272,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,23,21.700000000000003,0.13212
1273,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,24,27.189999999999998,0.131408
1274,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,25,28.73,0.131304
1275,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,26,28.34,0.132128
1276,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,27,27.009999999999998,0.132104
1277,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,28,26.41,0.131416
1278,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,29,27.09,0.132112
1279,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,30,22.57,0.131372
1280,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,31,24.77,0.131376
1281,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,32,22.509999999999998,0.131932
1282,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,33,21.560000000000002,0.131392
1283,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,34,22.51,0.131388
1284,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,35,20.13,0.131392
1285,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,36,22.9,0.132048
1286,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,37,20.09,0.13136
1287,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,38,23.560000000000002,0.131952
1288,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,39,25.1,0.131408
1289,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,40,31.57,0.132108
1290,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,41,28.14,0.131392
1291,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,42,28.79,0.131368
1292,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,43,24.560000000000002,0.131384
1293,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,44,26.93,0.132136
1294,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,45,24.5,0.131192
1295,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,46,27.08,0.131392
1296,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,47,27.53,0.131412
1297,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,48,22.02,0.131312
1298,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,49,29.78,0.132052
1299,fasttree_genetrees_200_non,500,TreePL+CASTLES-Pro,50,26.29,0.131416
1300,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,1,16.23,0.053848
1301,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,2,17.06,0.053864
1302,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,3,13.11,0.05384
1303,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,4,18.19,0.05386
1304,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,5,18.3,0.053864
1305,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,6,11.98,0.053848
1306,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,7,13.58,0.053872
1307,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,8,17.75,0.053776
1308,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,9,17.34,0.053868
1309,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,10,17.52,0.053868
1310,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,11,14.120000000000001,0.053868
1311,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,12,13.76,0.05386
1312,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,13,18.1,0.053864
1313,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,14,15.57,0.053848
1314,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,15,12.91,0.05386
1315,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,16,14.12,0.053868
1316,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,17,16.88,0.053836
1317,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,18,18.8,0.05386
1318,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,19,18.49,0.053804
1319,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,20,14.100000000000001,0.053864
1320,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,21,22.95,0.053824
1321,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,22,12.82,0.05384
1322,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,23,15.870000000000001,0.053856
1323,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,24,19.200000000000003,0.053868
1324,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,25,15.36,0.053832
1325,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,26,14.870000000000001,0.053868
1326,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,27,14.75,0.053856
1327,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,28,17.66,0.053868
1328,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,29,17.83,0.053856
1329,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,30,12.42,0.053852
1330,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,31,14.829999999999998,0.053856
1331,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,32,15.0,0.053792
1332,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,33,13.299999999999999,0.053856
1333,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,34,13.360000000000001,0.05386
1334,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,35,18.02,0.05386
1335,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,36,13.4,0.05384
1336,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,37,12.059999999999999,0.053848
1337,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,38,14.55,0.053796
1338,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,39,18.02,0.053868
1339,fasttree_genetrees_200_non,200,TreePL+CASTLES-Pro,40,19.05,0.053856
