,Taxon,Node Type,l1,l2,l1/l2,Topology
0,  ,internal,8.437,21.777,0.387427102,ASTRAL
1,  ,internal,19.255,19.262,0.99963659,ASTRAL
2,  ,internal,21.2,21.204,0.999811356,ASTRAL
3,  ,internal,21.607,23.457,0.921132285,ASTRAL
4,  ,internal,0.975,1.425,0.684210526,ASTRAL
5,  ,internal,7.938,17.559,0.452075859,ASTRAL
6,  ,internal,21.971,26.07,0.842769467,ASTRAL
7,  ,internal,23.803,26.518,0.897616713,ASTRAL
8,  ,internal,24.476,30.334,0.806883365,ASTRAL
9,  ,internal,26.525,30.437,0.871472221,ASTRAL
10,  ,internal,0.656,1.629,0.402701044,ASTRAL
11,  ,internal,0.725,1.925,0.376623377,ASTRAL
12,  ,internal,0.776,2.177,0.356453836,ASTRAL
13,  ,internal,0.112,2.096,0.053435115,ASTRAL
14,  ,internal,0.798,2.338,0.341317365,ASTRAL
15,  ,internal,1.034,2.69,0.384386617,ASTRAL
16,  ,internal,1.122,3.313,0.338665862,ASTRAL
17,  ,internal,4.042,3.408,1.186032864,ASTRAL
18,  ,internal,5.159,7.222,0.714345057,ASTRAL
19,  ,internal,0.348,0.996,0.34939759,ASTRAL
20,  ,internal,0.885,1.096,0.807481752,ASTRAL
21,  ,internal,1.163,1.812,0.64183223,ASTRAL
22,  ,internal,2.161,3.503,0.6168998,ASTRAL
23,  ,internal,0.892,2.366,0.377007608,ASTRAL
24,  ,internal,1.906,4.333,0.439879991,ASTRAL
25,  ,internal,3.501,5.757,0.608129234,ASTRAL
26,  ,internal,5.198,11.154,0.466021158,ASTRAL
27,  ,internal,0.664,0.461,1.440347072,ASTRAL
28,  ,internal,3.187,8.704,0.366153493,ASTRAL
29,  ,internal,5.236,11.64,0.449828179,ASTRAL
30,  ,internal,7.615,11.656,0.653311599,ASTRAL
31,  ,internal,1.466,4.362,0.336084365,ASTRAL
32,  ,internal,3.885,4.522,0.859133127,ASTRAL
33,  ,internal,1.732,2.92,0.593150685,ASTRAL
34,  ,internal,4.877,3.152,1.547271574,ASTRAL
35,  ,internal,11.883,17.241,0.689229163,ASTRAL
36,  ,internal,12.297,23.223,0.52951815,ASTRAL
37,  ,internal,12.812,23.593,0.543042428,ASTRAL
38,  ,internal,0.165,2.089,0.07898516,ASTRAL
39,  ,internal,3.046,5.879,0.518115326,ASTRAL
40,  ,internal,0.968,0.525,1.843809524,ASTRAL
41,  ,internal,3.743,7.261,0.515493734,ASTRAL
42,  ,internal,3.241,6.765,0.479083518,ASTRAL
43,  ,internal,4.667,9.355,0.498877606,ASTRAL
44,  ,internal,1.885,4.452,0.423405211,ASTRAL
45,  ,internal,0.71,3.408,0.208333333,ASTRAL
46,  ,internal,3.235,9.936,0.325583736,ASTRAL
47,  ,internal,4.97,15.485,0.320955764,ASTRAL
48,  ,internal,8.567,15.774,0.543108913,ASTRAL
49,  ,internal,13.341,24.017,0.555481534,ASTRAL
50,  ,internal,0.013,0.627,0.020733652,ASTRAL
51,  ,internal,0.102,0.695,0.14676259,ASTRAL
52,  ,internal,0.074,0.611,0.12111293,ASTRAL
53,  ,internal,0.129,0.897,0.143812709,ASTRAL
54,  ,internal,0.141,0.974,0.14476386,ASTRAL
55,  ,internal,0.176,0.985,0.178680203,ASTRAL
56,  ,internal,0.184,1.003,0.183449651,ASTRAL
57,  ,internal,0.067,0.502,0.133466135,ASTRAL
58,  ,internal,0.188,1.091,0.172318973,ASTRAL
59,  ,internal,0.392,0.737,0.531886024,ASTRAL
60,  ,internal,0.575,1.116,0.515232975,ASTRAL
61,  ,internal,0.745,1.153,0.646140503,ASTRAL
62,  ,internal,0.848,1.19,0.712605042,ASTRAL
63,  ,internal,0.622,0.902,0.689578714,ASTRAL
64,  ,internal,1.059,1.444,0.733379501,ASTRAL
65,  ,internal,0.308,0.899,0.342602892,ASTRAL
66,  ,internal,0.518,0.936,0.553418803,ASTRAL
67,  ,internal,0.018,0.535,0.03364486,ASTRAL
68,  ,internal,0.411,0.953,0.431269675,ASTRAL
69,  ,internal,0.587,1.064,0.551691729,ASTRAL
70,  ,internal,0.059,0.146,0.404109589,ASTRAL
71,  ,internal,0.233,0.503,0.463220676,ASTRAL
72,  ,internal,0.175,0.295,0.593220339,ASTRAL
73,  ,internal,0.463,0.944,0.490466102,ASTRAL
74,  ,internal,0.534,1.081,0.493987049,ASTRAL
75,  ,internal,0.606,1.125,0.538666667,ASTRAL
76,  ,internal,0.939,1.153,0.814397225,ASTRAL
77,  ,internal,1.09,1.531,0.711952972,ASTRAL
78,  ,internal,1.124,1.719,0.653868528,ASTRAL
79,  ,internal,0.112,0.325,0.344615385,ASTRAL
80,  ,internal,0.051,0.384,0.1328125,ASTRAL
81,  ,internal,0.136,0.405,0.335802469,ASTRAL
82,  ,internal,0.21,0.418,0.502392344,ASTRAL
83,  ,internal,0.245,0.436,0.561926606,ASTRAL
84,  ,internal,0.406,0.462,0.878787879,ASTRAL
85,  ,internal,0.436,0.611,0.713584288,ASTRAL
86,  ,internal,0.914,1.25,0.7312,ASTRAL
87,  ,internal,1.101,1.673,0.658099223,ASTRAL
88,  ,internal,1.156,1.867,0.619175147,ASTRAL
89,  ,internal,1.533,1.919,0.79885357,ASTRAL
90,  ,internal,0.119,0.305,0.390163934,ASTRAL
91,  ,internal,0.185,0.65,0.284615385,ASTRAL
92,  ,internal,0.261,0.747,0.34939759,ASTRAL
93,  ,internal,0.337,0.784,0.429846939,ASTRAL
94,  ,internal,0.331,0.489,0.676891616,ASTRAL
95,  ,internal,0.457,0.855,0.534502924,ASTRAL
96,  ,internal,0.655,0.907,0.72216097,ASTRAL
97,  ,internal,0.695,1.016,0.684055118,ASTRAL
98,  ,internal,0.966,1.03,0.937864078,ASTRAL
99,  ,internal,1.222,1.112,1.098920863,ASTRAL
100,  ,internal,1.369,1.71,0.800584795,ASTRAL
101,  ,internal,0.048,0.758,0.063324538,ASTRAL
102,  ,internal,0.312,0.78,0.4,ASTRAL
103,  ,internal,0.118,0.458,0.257641921,ASTRAL
104,  ,internal,0.426,0.824,0.516990291,ASTRAL
105,  ,internal,0.392,0.514,0.762645914,ASTRAL
106,  ,internal,0.707,0.857,0.824970828,ASTRAL
107,  ,internal,1.084,0.924,1.173160173,ASTRAL
108,  ,internal,1.409,1.838,0.766594124,ASTRAL
109,  ,internal,0.455,0.933,0.487674169,ASTRAL
110,  ,internal,0.941,1.587,0.592942659,ASTRAL
111,  ,internal,1.472,1.984,0.741935484,ASTRAL
112,  ,internal,1.623,2.172,0.747237569,ASTRAL
113,  ,internal,0.069,0.21,0.328571429,ASTRAL
114,  ,internal,0.146,0.222,0.657657658,ASTRAL
115,  ,internal,0.166,0.427,0.388758782,ASTRAL
116,  ,internal,0.235,0.522,0.450191571,ASTRAL
117,  ,internal,0.258,0.546,0.472527473,ASTRAL
118,  ,internal,0.202,0.414,0.487922705,ASTRAL
119,  ,internal,0.332,0.633,0.524486572,ASTRAL
120,  ,internal,0.144,0.256,0.5625,ASTRAL
121,  ,internal,0.219,0.415,0.527710843,ASTRAL
122,  ,internal,0.288,0.647,0.445131376,ASTRAL
123,  ,internal,0.355,0.773,0.459249677,ASTRAL
124,  ,internal,0.161,0.5,0.322,ASTRAL
125,  ,internal,0.391,0.803,0.486924035,ASTRAL
126,  ,internal,0.135,0.25,0.54,ASTRAL
127,  ,internal,0.303,0.263,1.152091255,ASTRAL
128,  ,internal,0.363,0.561,0.647058824,ASTRAL
129,  ,internal,0.41,0.847,0.484061393,ASTRAL
130,  ,internal,0.041,0.208,0.197115385,ASTRAL
131,  ,internal,0.124,0.404,0.306930693,ASTRAL
132,  ,internal,0.131,0.446,0.293721973,ASTRAL
133,  ,internal,0.142,0.479,0.296450939,ASTRAL
134,  ,internal,0.253,0.508,0.498031496,ASTRAL
135,  ,internal,0.077,0.286,0.269230769,ASTRAL
136,  ,internal,0.166,0.328,0.506097561,ASTRAL
